post_id,author,title,body,image,image description
j315vk,Njere,objectively; measured; intelligence; failed; make; individual; attractive; opposite,,-1,
j55net,MoxyApproved,another; wife; game; find; pawn; cheating; woman; usually; worth; barely; away; life,,-1,
j81pti,simpceldetector,thor; loki,,-1,
j7ll0v,LookAromatic,sexual; satisfaction; mental; health; prison; inmate,,-1,
j9z158,Njere,male; investment; important; woman; endeavor; appear; chaste; faithful; apparently; increase; attractiveness; target; investment; insult; often; derogate; competitor; chastity; attractiveness; cashdan; fisher; schmitt; bus,,-1,
j9toew,simpceldetector,chad; incel,,-1,
j9c5ts,Njere,agrees; recent; evidence; upper; body; strength; account; variance; bodily; attractiveness; sell; broader; research; showing; muscularity; important; component; attractiveness,,-1,
j919u6,Njere,vocal; preference; human; systematic; review,,-1,
jczf84,simpceldetector,chadd; inshel,,-1,
jcjnfx,Mefic_vest,researcher; tested; male; body; shape; woman; find; attractive; good; news,,-1,
jir78j,statusincorporated,threshold; effect; observed; look; least; facial; masculinity; evidence; beard; work; highest; attractiveness; unmanipulated; male; face; masculinity; beard; raised; attractiveness; short; term; long; term; mating; manipulating; face; feminine; highly; masculin,,-1,
jir0dx,statusincorporated,furthermore; although; difference; group; mean; attractiveness; rating; photograph; female; panel; woman; judged; using; active; spray; attractive; video; clip; suggesting; behavioural; difference; group,,-1,
jiqyu3,statusincorporated,self; concept; important; attractiveness; almost; important; intelligence; important; attractiveness; come; income; dealing; financial; strain,,-1,
ji3p5i,Njere,rated; le; attractive; earned; le; average; look; rated; handsome; earned; considered; average; woman; penalty; unattractive; advantage; attractive,,-1,
jkboog,Njere,intelligence; violence; emerged; especially; likely; boost; partner; accumulation; number; lifetime; partner; nonrelationship; partner; brain; brawn; beauty; complementary; role; intelligence; physical; aggression; attracting; sexual; partner,,-1,
jkbh0p,Njere,face; woman; higher; glycaemic; load; sign; refined; carbohydrate; rich; diet; found; attractive; opposite; refined; carbohydrate; consumption; facial; attractiveness; claire; berticat; durand; michel; raymond,,-1,
jkbcdx,Njere,people; alcohol; drug; generally; higher; number; partner; drug; effect; shared; disposition; affecting; behavior,,-1,
jfho6y,simpceldetector,watch; become; chaddd,,-1,
jhu41e,Njere,general; university; education; increased; negative; attitude; child; decreased; positive; attitude; religiosity; increased; positive; attitude; child; decreased; negative; one,,-1,
