post_id,author,title,body,image,image description
9c9uj1,bellaandthebull,considered; career; population; ecology; evolutionary; biology,truly; blackpilled; considered; career; population; ecology; evolutionary; biology; mean; researcher; principle; investigator; anademic; another; field; personally; love; evolution; related; topic; understand; ultimate; blackpill; animal; behave; similarly; mate; selection; go; evolutionary; purpose; discount; bitterness; made; social; nonsense; called; moral; example; really; mentally; learn; become; researcher; field,-1,
9c6esu,IWillR0peAnyDayNow,blue; pillers; claim; happier; hotter; woman; relationship; woman; happier; hooter; woman; relationship; based; study; counter,,-1,
9d6ock,TrannyPornO,long; term; trend; human; extra; pair; paternity; increased; infidelity; adaptive; strategy,,-1,
9ebzv1,5P13rd,want; evidence; human; mate; copying,,-1,
9e9ec4,garmonbozialarouche,inspirational; music; droogs,,-1,
9dybgs,IdoNtEvEnWaTz,never; thought,,-1,
9f2gf8,anonymous_eggs,,tell; someone; woman; type; serious; question,-1,
9euktz,SRU_91,apart; somewhat; anecdotal; black; pill; interpretation; case; study,,-1,
9hkt2u,TrannyPornO,genetic; variance; female; condition; predicts; indirect; genetic; variance; male; sexual; display; trait,,-1,
9ifib6,staya2rara,bachelorette; analysis; female; star; height; male; winner; height; average; female; star; height; inch; average; male; winner; height; inch; average; height; difference; final; couple; inch,plot; bachelorette; series; revolves; around; single; bachelorette; deemed; eligible; usually; reject; previous; bachelor; season; pool; romantic; interest; typically; season; could; include; potential; husband; bachelorette; show; start; bachelorette; standing; front; mansion; greeting; male; contestant; individually; walk; limo; rose; ceremony; pool; contender; get; smaller; eventually; leaf; bachelorette; decide; contestant; final; rose; ceremony; final; selection; male; suitor; proposes; bachelorette; thirteen; season; bachelorette; ended; proposal; bachelorette; either; accepted; declined; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; season; female; star; height; inch; season; male; winner; height; season; female; star; height; inch; season; male; winner; height; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; season; female; star; height; inch; season; male; winner; height; inch; height; difference; inch; information; correct; since; average; american; female; height; inch; preferred; bachelor; height; would; inch; information; support; previous; study; linked; netherlands; stated; preferred; height; difference; woman; inch; ideal; male; height; reddit; braincels; comment; qxecc; study; woman; want; inch,-1,
9ifgi9,staya2rara,study; request; percent; woman; attractive; enough; model,relevant; data; could; find; okcupid; maybe; someone; information; archive; blog; okcupid; index; look; online; dating; okcupid; data; summary; rated; average; attractiveness; roughly; rated; attractiveness; woman; rated; average; roughly; woman; rated; attractiveness; somewhat; relevant; info; young; adult; america; age; obese,-1,
9hytz9,justcopebro,improve; personality; like,,53,
9fv0n2,TrannyPornO,income; inequality; gender; inequality; positively; covaries; female; sexualization; social; medium,,-1,
9fh9l5,MemeticDesire,personality; still; meme; facial; attractiveness; weight; status; personality; trait; attribution; role; attractiveness; weight; stigma,ncbi; pubmed; facially; attractive; model; rated; favourably; le; facially; attractive; model; personality; trait; le; facially; attractive; model; viewed; lazy; le; friendly; dishonest; cruel; le; happy; needy; le; intelligent; le; emotionally; stable; lower; self; esteem; le; likable; socially; awkward; le; clean; le; disciplined; le; healthy; le; successful; facially; attractive; model; relative; model; thin; condition; model; overweight; condition; rated; negatively; trait; lazy; le; happy; le; emotionally; stable; lower; self; esteem; socially; awkward; le; clean; le; disciplined; le; healthy; le; successful; consistent; prior; research; finding; suggest; body; facial; attractiveness; strongly; associated; attribution; variety; personality; trait; personality; trait; rating; solely; function; facially; attractive; participant; found; model; partially; function; attractive; participant; found; model; body; overweight; people; disliked; discriminated; solely; people; find; overweight; people; le; attractive; likely; stigma; obesity; contains; socially; derived; negative; attitude; towards; people; carry; excess; weight; transcends; simple; attractiveness; facial; attractiveness; subtly; influence; rating; body; attractiveness; body; size; little; influence; rating; facial; attractiveness,-1,
9fey4j,Ugly_Racial_Subhuman,looking; moderator; blackpill; science; subforum; truecels; must; willing; provide; daily; update; state; blackpill; science; search; database; post; relevant; study,,-1,
9fcfxm,5P13rd,gender; attraction; differential,,-1,
9jh1iq,chadbhava,center; study; masculinity; accually,reason; link; frontpage; site; room; whatsoever; apparent; difference; observed; news; spotlight; category; among; link; particular; postersoy; michael; kimmel; getting; validation; others; link; post; site; instead; reposting; self; actually; wouldnt; thought; thats; included; function; site; stonybrook; commcms; csmm; event; activist; meet; researcher; stonybrook; commcms; csmm; event; activist; meet; researcher; least; event; section; others; contain; link; thewashingtonpost; cant; directly; without; presumably; cookie; manipulation; academic; link; contain; several; inactive; year; donatios; portal; aaptly; name; giving; medium; coverage; primary; tier; section; resource; post; posted; april,-1,
9jfljg,solitidute__,cant; braincels; anymore,anyone; problem,-1,
9ja7lv,ConnorGracie,evidence; ugly; crrepy,,54,case; heeby; jeebies; examination; intuitive; judgement; creepiness; watt; margo; maitland; rebecca; gallagher; catherine; canadian; journal; behavioural; science; revue; canadienne; science; comportement; abstract; present; research; examined; creepiness; commonly; referenced; little; understood; construct; study; undergraduate; woman; provided; qualitative; data; defining; characteristic; creepiness; creepiness; found; reside; eye; associated; ectomorphic; like; body; dishevelled; appearance; year; study; student; woman; rated; black; white; photograph; caucasian; male; face; point; likert; type; scale; creepiness; trustworthiness; attractiveness; picture; included; neutral; image; sterling; university; psychological; collection; image; america; wanted; website; image; rated; creepy; pilot; study; creepy; face; perceived; significantly; le; trustworthy; le; attractive; creepy; group; significant; correlation; trustworthiness; attractiveness; across; group; variance; trustworthiness; rating; explained; attractiveness; result; discussed; term; judgment; creepiness; made; creepiness; le; physical; peril; ambiguity; threat; violation; social; norm; implication; stigmatized; population; mentally; psycinfo; database; record; right; reserved
9iuq64,chadbhava,hyperdelusion; male,,-1,
9gujdp,bmcsouthlondon,exception,recently; stumbled; onto; missing; something; explain; exception; hideous; guy; ever; seems; always; attractive; woman; look; like; real; life; pepe; frog; particularly; charming; rich; cool; anything; else; average; intelligence; genius; somehow; banging; get; fully; whipped; dump,-1,
9ga0pp,spartacus12311,discus; debunking; blackpill; part; look; everything; personality; nothing,link; timsquirrell; blog; debunking; blackpill; part; timsquirrell; blog; debunking; blackpill; part; article; squirrell; attempt; debunk; blackpill; guy; think; excerpt; conclusion; reach; woman; inherently; lookist; instead; become; le; shallow; based; information; available; situation; picture; placed; prominently; likely; judge; someone; basis; conclusion; apps; like; tinder; enable; kind; judgement; focussing; appearance; rather; anything; else; allowing; people; focus; primarily; appearance; facilitate; development; culture; people; chosen; primarily; basis; blackpill; corroboration; rating; look; important; intrinsically; blackpill; explicit; claim; situational; woman; like; time,-1,
9k26jf,HeRoped,black; pill; banned; discussion; circle; inaccuracy; implication; battleofthesexes,,-1,
9jzpze,HeRoped,study; prove; success; romantic; relationship; marriage; party; better; looking; partially; since; better; looking; people; settle; much; personality,,-1,
9jvt79,Unstabls,braincels; banned,noooooooooooooooooooo,-1,
9jhpu0,IntrovertedMagma,join; islamicdiscussion; shariah; meeesogyneest,,-1,
